ride ID,latitude,longitude,time_received,vehicle_id,distance_along_trip,inferred_direction_id,inferred_phase,inferred_route_id,inferred_trip_id,next_scheduled_stop_distance,next_scheduled_stop_id
4920,40.681024,-73.928629,2014-08-01 15:38:43,4961,"8,157.32750900741",0,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-065200_B46_135,389.5398718274737,MTA_303625
4921,40.862904,-73.901729,2014-08-01 15:38:44,4768,"10,677.4124290513",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,287.99348743500013,MTA_104226
4922,40.767049,-73.954413,2014-08-01 15:38:51,5249,"4,623.18040712244",0,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-066600_M72_102,28.237449275511608,MTA_803058
4923,40.60384,-74.077689,2014-08-01 15:38:52,4513,"5,672.16823165754",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,51.39315349489334,MTA_201092
4924,40.877206,-73.890192,2014-08-01 15:38:54,4424,"9,506.10567482641",1,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-064000_BX26_111,222.37938306014257,MTA_803061
4925,40.817708,-73.917008,2014-08-01 15:39:10,5582,"8,384.48975139898",1,IN_PROGRESS,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-065300_BX41_16,102.73660062443196,MTA_103802
4926,40.8662,-73.800395,2014-08-01 15:39:13,5757,374.350900292353,1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-069900_BX12_10,681.4800523176382,MTA_103658
4927,40.683565,-73.929174,2014-08-01 15:39:14,4961,"8,445.58701415974",0,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-065200_B46_135,389.5398718274737,MTA_303625
4928,40.862809,-73.902926,2014-08-01 15:39:15,4768,"10,779.3178169129",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,287.99348743500013,MTA_104226
4929,40.603741,-74.076631,2014-08-01 15:39:23,4513,"5,785.12103404917",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,28.23820059790887,MTA_201093
4930,40.767022,-73.954363,2014-08-01 15:39:23,5249,"4,628.3144888089",0,LAYOVER_DURING,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-066600_M72_102,23.103367589050322,MTA_803058
4931,40.817082,-73.917323,2014-08-01 15:39:41,5582,"8,460.19040449067",1,IN_PROGRESS,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-065300_BX41_16,24.332352779470966,MTA_103802
4932,40.866411,-73.800479,2014-08-01 15:39:44,5757,374.350900292353,1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-069900_BX12_10,681.4800523176382,MTA_103658
4933,40.862786,-73.903134,2014-08-01 15:39:46,4768,"10,797.0404930627",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,168.3654234235437,MTA_104226
4934,40.684713,-73.929399,2014-08-01 15:39:46,4961,"8,574.1428297142",0,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-065200_B46_135,471.47561634237354,MTA_303627
4935,40.603365,-74.074918,2014-08-01 15:39:55,4513,"5,990.77585539482",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,28.23820059790887,MTA_201093
4936,40.766951,-73.954251,2014-08-01 15:39:55,5249,"4,641.14969302504",0,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-066600_M72_102,23.103367589050322,MTA_803058
4937,40.816906,-73.917429,2014-08-01 15:40:13,5582,"8,481.81916251686",1,IN_PROGRESS,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-065300_BX41_16,24.332352779470966,MTA_103802
4938,40.865015,-73.801404,2014-08-01 15:40:16,5757,541.38032488001,1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-069900_BX12_10,681.4800523176382,MTA_103658
4939,40.862863,-73.905423,2014-08-01 15:40:18,4768,"10,987.8030221594",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,255.32700467387622,MTA_100854
4940,40.687677,-73.929971,2014-08-01 15:40:18,4961,"8,909.24120166001",0,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-065200_B46_135,136.37724439655722,MTA_303627
4941,40.601663,-74.072582,2014-08-01 15:40:26,4513,"6,269.64618657613",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,81.88459419126593,MTA_201094
4942,40.766951,-73.954251,2014-08-01 15:40:28,5249,"4,641.14969302504",0,LAYOVER_DURING,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-066600_M72_102,10.268163372915296,MTA_803058
4943,40.816825,-73.917504,2014-08-01 15:40:44,5582,"8,484.52275727014",1,IN_PROGRESS,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-065300_BX41_16,2.703594753274956,MTA_103802
4944,40.687876,-73.930009,2014-08-01 15:40:48,4961,"8,928.72366514524",0,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-065200_B46_135,136.37724439655722,MTA_303627
4945,40.861865,-73.802233,2014-08-01 15:40:48,5757,902.163881989349,1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-069900_BX12_10,514.4506277299806,MTA_103658
4946,40.862843,-73.905744,2014-08-01 15:40:49,4768,"11,014.6795489672",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,228.45047786610667,MTA_100854
4947,40.600978,-74.072358,2014-08-01 15:40:57,4513,"6,354.78788506504",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,21.105614677500853,MTA_200696
4948,40.766951,-73.954251,2014-08-01 15:40:58,5249,0,1,LAYOVER_DURING,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-070800_M72_102,0,MTA_402296
4949,40.8755,-73.890776,2014-08-01 15:40:59,4424,203.177948274759,1,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-064000_BX26_111,0.018040183640550822,MTA_100723
4950,40.688884,-73.930189,2014-08-01 15:41:20,4961,"9,045.61844605657",0,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-065200_B46_135,116.8947809113306,MTA_303627
4951,40.862428,-73.806243,2014-08-01 15:41:20,5757,"1,404.2484691172",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-069900_BX12_10,153.66707062064233,MTA_103658
4952,40.862884,-73.907017,2014-08-01 15:41:21,4768,"11,122.1856561983",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,120.94437063499936,MTA_100854
4953,40.874509,-73.891584,2014-08-01 15:41:30,4424,334.76702986929,0,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-070100_BX26_111,214.32863317048032,MTA_104085
4954,40.597722,-74.073697,2014-08-01 15:41:30,4513,"6,777.44499722817",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,99.61168592885952,MTA_201096
4955,40.766951,-73.954251,2014-08-01 15:41:30,5249,"4,641.14969302504",1,LAYOVER_DURING,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-070800_M72_102,0,MTA_402296
4956,40.690478,-73.930524,2014-08-01 15:41:51,4961,"9,221.82492265791",0,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-065200_B46_135,352.41295320269273,MTA_303630
4957,40.863737,-73.811385,2014-08-01 15:41:51,5757,"1,866.57171217483",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-069900_BX12_10,174.20875825360417,MTA_103659
4958,40.862922,-73.908233,2014-08-01 15:41:52,4768,"11,220.7329211601",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,120.94437063499936,MTA_100854
4959,40.598122,-74.076088,2014-08-01 15:42:01,4513,"6,998.63421882256",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,181.46640579839004,MTA_200698
4960,40.766951,-73.954251,2014-08-01 15:42:01,5249,"4,641.14969302504",0,LAYOVER_DURING,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-066600_M72_102,10.268163372915296,MTA_803058
4961,40.873526,-73.889658,2014-08-01 15:42:02,4424,535.530559674553,0,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-070100_BX26_111,13.56510336521751,MTA_104085
4962,40.692049,-73.930871,2014-08-01 15:42:22,4961,"9,401.94709873929",0,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-065200_B46_135,172.29077712131402,MTA_303630
4963,40.864545,-73.813603,2014-08-01 15:42:23,5757,"2,067.54680584079",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-069900_BX12_10,1947.2509012488372,MTA_103945
4964,40.862857,-73.908674,2014-08-01 15:42:24,4768,"11,260.8445304685",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,22.39710567315342,MTA_100854
4965,40.598611,-74.078098,2014-08-01 15:42:32,4513,"7,173.12114747485",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,6.979477146094723,MTA_200698
4966,40.873526,-73.889658,2014-08-01 15:42:33,4424,535.530559674553,0,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-070100_BX26_111,13.56510336521751,MTA_104085
4967,40.766951,-73.954251,2014-08-01 15:42:33,5249,"4,641.14969302504",0,LAYOVER_DURING,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-066600_M72_102,10.268163372915296,MTA_803058
4968,40.692721,-73.931014,2014-08-01 15:42:54,4961,"9,476.34538885986",0,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-065200_B46_135,97.89248700074677,MTA_303630
4969,40.862828,-73.908806,2014-08-01 15:42:56,4768,"11,269.7017822862",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,283.43205816383124,MTA_104332
4970,40.864557,-73.813633,2014-08-01 15:42:57,5757,"2,074.23838969388",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-069900_BX12_10,1947.2509012488372,MTA_103945
4971,40.873286,-73.889275,2014-08-01 15:43:04,4424,579.361623684999,0,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-070100_BX26_111,242.12768516185315,MTA_101691
4972,40.598572,-74.078069,2014-08-01 15:43:05,4513,"7,173.12114747485",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,6.979477146094723,MTA_200698
4973,40.766951,-73.954251,2014-08-01 15:43:05,5249,"4,641.14969302504",0,LAYOVER_DURING,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-066600_M72_102,10.268163372915296,MTA_803058
4974,40.861715,-73.911232,2014-08-01 15:43:27,4768,"11,513.2762072707",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,283.43205816383124,MTA_104332
4975,40.86363,-73.814817,2014-08-01 15:43:29,5757,"2,228.14481831492",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-069900_BX12_10,1786.6528887747118,MTA_103945
4976,40.872852,-73.888728,2014-08-01 15:43:35,4424,645.396446910963,0,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-070100_BX26_111,176.09286193588923,MTA_101691
4977,40.598572,-74.078069,2014-08-01 15:43:37,4513,"7,173.12114747485",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,6.979477146094723,MTA_200698
4978,40.766951,-73.954251,2014-08-01 15:43:38,5249,"4,641.14969302504",0,LAYOVER_DURING,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-066600_M72_102,10.268163372915296,MTA_803058
4979,40.861874,-73.912155,2014-08-01 15:43:59,4768,"11,602.2740705156",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,39.857633179286495,MTA_104332
4980,40.862248,-73.815692,2014-08-01 15:44:01,5757,"2,402.12599849523",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-069900_BX12_10,1612.6717085943965,MTA_103945
4981,40.871697,-73.887492,2014-08-01 15:44:06,4424,821.489308846853,0,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-070100_BX26_111,0,MTA_101691
4982,40.598696,-74.080392,2014-08-01 15:44:08,4513,"7,371.51621546768",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,47.59225592000439,MTA_200700
4983,40.766951,-73.954251,2014-08-01 15:44:09,5249,0,0,LAYOVER_DURING,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-066600_M72_102,10.268163372915296,MTA_803058
4984,40.862165,-73.91323,2014-08-01 15:44:30,4768,"11,700.5545306468",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,625.421109925679,MTA_404170
4985,40.858869,-73.818802,2014-08-01 15:44:32,5757,"2,863.84528435836",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-069900_BX12_10,1612.6717085943965,MTA_103945
4986,40.871741,-73.887478,2014-08-01 15:44:37,4424,818.737857879103,0,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-070100_BX26_111,0,MTA_101691
4987,40.59876,-74.081021,2014-08-01 15:44:40,4513,"7,423.99348878854",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,47.59225592000439,MTA_200700
4988,40.766951,-73.954251,2014-08-01 15:44:40,5249,0,1,LAYOVER_DURING,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-070800_M72_102,0,MTA_402296
4989,40.862551,-73.914129,2014-08-01 15:45:03,4768,"11,789.9004034933",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,437.7947769479797,MTA_404170
4990,40.871784,-73.887455,2014-08-01 15:45:09,4424,815.986406911354,0,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-070100_BX26_111,2.751450967749406,MTA_101691
4991,40.766951,-73.954251,2014-08-01 15:45:11,5249,0,1,LAYOVER_DURING,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-070800_M72_102,0,MTA_402296
4992,40.597347,-74.085149,2014-08-01 15:45:12,4513,"7,804.10999175242",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,217.7673608557743,MTA_203695
4993,40.815688,-73.919215,2014-08-01 15:45:32,5582,"8,618.33044977629",1,LAYOVER_DURING,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-065300_BX41_16,26.2689948478328,MTA_103983
4994,40.862694,-73.914467,2014-08-01 15:45:35,4768,"11,821.1714589896",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,406.5237214516965,MTA_404170
4995,40.871548,-73.887092,2014-08-01 15:45:40,4424,857.199660682869,0,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-070100_BX26_111,247.2255127108947,MTA_101692
4996,40.766951,-73.954251,2014-08-01 15:45:42,5249,"4,641.14969302504",1,LAYOVER_DURING,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-070800_M72_102,0,MTA_402296
4997,40.596575,-74.08574,2014-08-01 15:45:43,4513,"7,905.73476015178",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,116.14259245641006,MTA_203695
4998,40.815688,-73.919215,2014-08-01 15:46:05,5582,"8,618.33044977629",1,LAYOVER_DURING,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-065300_BX41_16,26.2689948478328,MTA_103983
4999,40.8632,-73.915658,2014-08-01 15:46:06,4768,"11,937.32109369",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,406.5237214516965,MTA_404170
5000,40.869987,-73.885312,2014-08-01 15:46:11,4424,"1,093.43737282883",0,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-070100_BX26_111,10.987800564929785,MTA_101692
5001,40.766951,-73.954251,2014-08-01 15:46:13,5249,0,0,LAYOVER_DURING,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-066600_M72_102,10.268163372915296,MTA_803058
5002,40.595453,-74.086181,2014-08-01 15:46:14,4513,"8,031.90600561683",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,116.14259245641006,MTA_203695
5003,40.853238,-73.82694,2014-08-01 15:46:36,5757,"3,820.74177535006",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-069900_BX12_10,863.214317048456,MTA_103945
5004,40.863406,-73.916143,2014-08-01 15:46:38,4768,"11,981.9940301133",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,290.3740867512097,MTA_404170
5005,40.815688,-73.919215,2014-08-01 15:46:38,5582,"8,618.33044977629",1,LAYOVER_DURING,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-065300_BX41_16,26.2689948478328,MTA_103983
5006,40.869987,-73.885312,2014-08-01 15:46:42,4424,"1,093.43737282883",0,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-070100_BX26_111,10.987800564929785,MTA_101692
5007,40.766951,-73.954251,2014-08-01 15:46:44,5249,0,1,LAYOVER_DURING,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-070800_M72_102,0,MTA_402296
5008,40.593583,-74.08694,2014-08-01 15:46:45,4513,"8,251.31372422081",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,190.54440716431418,MTA_201104
5009,40.852933,-73.827313,2014-08-01 15:47:07,5757,"3,880.96603002786",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-069900_BX12_10,194.0559317395746,MTA_103945
5010,40.864204,-73.918097,2014-08-01 15:47:09,4768,"12,169.620363091",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,245.70115032795002,MTA_404170
5011,40.815688,-73.919215,2014-08-01 15:47:12,5582,"8,618.33044977629",1,LAYOVER_DURING,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-065300_BX41_16,26.2689948478328,MTA_103983
5012,40.590493,-74.088786,2014-08-01 15:47:16,4513,"8,631.05602107152",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,125.0743495718416,MTA_201105
5013,40.766875,-73.954095,2014-08-01 15:47:16,5249,1.54651095408917,1,LAYOVER_DURING,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-070800_M72_102,462.4067752731862,MTA_402298
5014,40.869581,-73.884964,2014-08-01 15:47:20,4424,"1,153.51748801579",0,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-070100_BX26_111,136.3675406167531,MTA_101693
5015,40.852206,-73.827251,2014-08-01 15:47:39,5757,"3,967.95662011801",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-069900_BX12_10,133.83167706177483,MTA_103945
5016,40.864443,-73.918654,2014-08-01 15:47:40,4768,"12,223.2278867989",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,4.467293642330333,MTA_404170
5017,40.815688,-73.919215,2014-08-01 15:47:45,5582,"8,618.33044977629",1,LAYOVER_DURING,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-065300_BX41_16,26.2689948478328,MTA_103983
5018,40.589842,-74.089305,2014-08-01 15:47:48,4513,"8,719.94571744938",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,4.897460524596681,MTA_201106
5019,40.766782,-73.953921,2014-08-01 15:47:49,5249,47.9418395768153,1,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-070800_M72_102,462.4067752731862,MTA_402298
5020,40.868394,-73.884615,2014-08-01 15:47:51,4424,"1,284.43032700787",0,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-070100_BX26_111,136.3675406167531,MTA_101693
5021,40.852205,-73.82725,2014-08-01 15:48:10,5757,"3,961.26503626492",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-069900_BX12_10,46.84108697162446,MTA_103945
5022,40.864915,-73.91941,2014-08-01 15:48:12,4768,"12,312.3654283382",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,401.06959530159656,MTA_404144
5023,40.815688,-73.919215,2014-08-01 15:48:18,5582,"8,618.33044977629",1,LAYOVER_DURING,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-065300_BX41_16,26.2689948478328,MTA_103983
5024,40.587272,-74.091654,2014-08-01 15:48:19,4513,"9,065.31989131747",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,119.83337724299781,MTA_201109
5025,40.766208,-73.954432,2014-08-01 15:48:21,5249,117.534832510908,1,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-070800_M72_102,416.01144665046013,MTA_402298
5026,40.868089,-73.884359,2014-08-01 15:48:23,4424,"1,325.6776188066",0,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-070100_BX26_111,5.4547016246724525,MTA_101693
5027,40.852205,-73.82725,2014-08-01 15:48:41,5757,"3,967.95662011801",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-069900_BX12_10,53.532670824708475,MTA_103945
5028,40.867003,-73.920694,2014-08-01 15:48:43,4768,"12,570.8325008659",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,401.06959530159656,MTA_404144
5029,40.586368,-74.092391,2014-08-01 15:48:51,4513,"9,185.15326856047",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,0,MTA_201109
5030,40.815688,-73.919215,2014-08-01 15:48:52,5582,"8,618.33044977629",1,LAYOVER_DURING,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-065300_BX41_16,26.2689948478328,MTA_103983
5031,40.766629,-73.955269,2014-08-01 15:48:53,5249,218.058044526821,1,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-070800_M72_102,346.41845371636737,MTA_402298
5032,40.867453,-73.883845,2014-08-01 15:48:54,4424,"1,408.27590382365",0,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-070100_BX26_111,71.5851803481055,MTA_101694
5033,40.852205,-73.82725,2014-08-01 15:49:12,5757,"3,961.26503626492",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-069900_BX12_10,53.532670824708475,MTA_103945
5034,40.867585,-73.921053,2014-08-01 15:49:14,4768,"12,642.1337622529",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,142.602522773901,MTA_404144
5035,40.585378,-74.09331,2014-08-01 15:49:22,4513,"9,319.9475590171",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,52.95489982224535,MTA_201110
5036,40.815549,-73.918947,2014-08-01 15:49:23,5582,0,1,LAYOVER_DURING,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-065300_BX41_16,26.2689948478328,MTA_103983
5037,40.766888,-73.955793,2014-08-01 15:49:25,5249,272.18592792,1,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-070800_M72_102,191.76735830727557,MTA_402298
5038,40.866923,-73.883456,2014-08-01 15:49:26,4424,"1,471.60125567005",0,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-070100_BX26_111,71.5851803481055,MTA_101694
5039,40.852205,-73.82725,2014-08-01 15:49:43,5757,"3,961.26503626492",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-069900_BX12_10,53.532670824708475,MTA_103945
5040,40.867768,-73.920899,2014-08-01 15:49:45,4768,"12,686.6970506197",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,26.737973020106438,MTA_404144
5041,40.585378,-74.09331,2014-08-01 15:49:54,4513,"9,319.9475590171",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,52.95489982224535,MTA_201110
5042,40.815905,-73.918002,2014-08-01 15:49:54,5582,41.3886324874165,0,IN_PROGRESS,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-071000_BX41_16,0,MTA_103983
5043,40.76708,-73.956268,2014-08-01 15:49:56,5249,317.034745588637,1,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-070800_M72_102,146.91854063863866,MTA_402298
5044,40.866252,-73.882916,2014-08-01 15:49:58,4424,"1,561.51815550825",0,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-070100_BX26_111,179.64555694028968,MTA_101695
5045,40.852115,-73.82639,2014-08-01 15:50:14,5757,"4,135.00142274686",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-069900_BX12_10,53.532670824708475,MTA_103945
5046,40.867768,-73.920899,2014-08-01 15:50:16,4768,"12,682.2407217831",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-066100_SBS12_202,26.737973020106438,MTA_404144
5047,40.58415,-74.094886,2014-08-01 15:50:25,4513,"9,509.80782193767",1,IN_PROGRESS,MTA NYCT_S78,MTA NYCT_CH_C4-Weekday-067500_MISC_812,19.557909014045435,MTA_203016
5048,40.815965,-73.917905,2014-08-01 15:50:25,5582,51.7357906092711,0,IN_PROGRESS,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-071000_BX41_16,175.90168807152259,MTA_102976
5049,40.767112,-73.95633,2014-08-01 15:50:28,5249,321.674278450912,1,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-070800_M72_102,146.91854063863866,MTA_402298
5050,40.866166,-73.881949,2014-08-01 15:50:29,4424,"1,647.25808041157",0,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-070100_BX26_111,93.90563203697093,MTA_101695
